filename,image_path,label,class_idx,md5,title,motif_source,technique,layout_pattern,composition,color_style,weavability_note,cultural_context,prompt
flora/F-081-flora_107.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-081-flora_107.jpg,flora,0,dd7f62420344682c32918d8657077249,Motif Endek Flora berbasis motif bunga lokal dengan kelopak berulang,motif bunga lokal dengan kelopak berulang,distorsi,pola ulang menyeluruh,klimaks visual yang jelas; klimaks visual yang jelas; kesatuan ornamen,warna merah dan emas yang kontras,mempertahankan karakter tekstur tenun ikat tradisional,menjaga kesakralan dan kepantasan motif,"Motif Endek Flora berbasis motif bunga lokal dengan kelopak berulang. Desain kain Endek Bali bertema flora yang terinspirasi dari motif bunga lokal dengan kelopak berulang. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola ulang menyeluruh, dengan klimaks visual yang jelas, klimaks visual yang jelas, dan kesatuan ornamen. Pewarnaan memakai warna merah dan emas yang kontras. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan menjaga kesakralan dan kepantasan motif."
flora/F-082-flora_114.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-082-flora_114.jpg,flora,0,6c9f086237217c24d82150a5e71e8aa8,Motif Endek Flora berbasis motif bunga lokal dengan kelopak berulang,motif bunga lokal dengan kelopak berulang,distorsi,pola ulang himpunan,kontras bentuk dan warna; keseimbangan visual; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat","mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk",digunakan dalam konteks budaya Bali,"Motif Endek Flora berbasis motif bunga lokal dengan kelopak berulang. Desain kain Endek Bali bertema flora yang terinspirasi dari motif bunga lokal dengan kelopak berulang. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola ulang himpunan, dengan kontras bentuk dan warna, keseimbangan visual, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
flora/F-083-flora_94.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-083-flora_94.jpg,flora,0,78413682b8175a8f1e81b3159aaa5f1c,Motif Endek Flora berbasis daun dan sulur tanaman tropis Bali,daun dan sulur tanaman tropis Bali,deformasi,pola ulang menyeluruh,kontras bentuk dan warna; irama repetitif; kesatuan ornamen,warna cerah khas kain upacara Bali,struktur ornamen tidak terlalu rapat sehingga dapat diendekkan,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Flora berbasis daun dan sulur tanaman tropis Bali. Desain kain Endek Bali bertema flora yang terinspirasi dari daun dan sulur tanaman tropis Bali. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang menyeluruh, dengan kontras bentuk dan warna, irama repetitif, dan kesatuan ornamen. Pewarnaan memakai warna cerah khas kain upacara Bali. Desain harus struktur ornamen tidak terlalu rapat sehingga dapat diendekkan, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
flora/F-084-flora_100.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-084-flora_100.jpg,flora,0,2630ba5a987397d92a537fa7a17eb4e1,Motif Endek Flora berbasis bunga teratai sebagai simbol keindahan dan keseimbangan,bunga teratai sebagai simbol keindahan dan keseimbangan,distorsi,pola ulang menyeluruh,kesatuan ornamen; kontras bentuk dan warna; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional",layak diterapkan pada proses ikat tenun Endek,digunakan dalam konteks budaya Bali,"Motif Endek Flora berbasis bunga teratai sebagai simbol keindahan dan keseimbangan. Desain kain Endek Bali bertema flora yang terinspirasi dari bunga teratai sebagai simbol keindahan dan keseimbangan. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola ulang menyeluruh, dengan kesatuan ornamen, kontras bentuk dan warna, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus layak diterapkan pada proses ikat tenun Endek, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
flora/F-085-flora_104.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-085-flora_104.jpg,flora,0,7f4e689bb7441817d378282d8bfe3669,Motif Endek Flora berbasis bunga teratai sebagai simbol keindahan dan keseimbangan,bunga teratai sebagai simbol keindahan dan keseimbangan,deformasi,pola ulang himpunan,kesatuan ornamen; kesatuan ornamen; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",mempertahankan karakter tekstur tenun ikat tradisional,menjaga kesakralan dan kepantasan motif,"Motif Endek Flora berbasis bunga teratai sebagai simbol keindahan dan keseimbangan. Desain kain Endek Bali bertema flora yang terinspirasi dari bunga teratai sebagai simbol keindahan dan keseimbangan. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang himpunan, dengan kesatuan ornamen, kesatuan ornamen, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan menjaga kesakralan dan kepantasan motif."
flora/F-086-flora_28.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-086-flora_28.jpg,flora,0,4c68d2e1e85cb1ff61d0235f76e6efe9,Motif Endek Flora berbasis daun dan sulur tanaman tropis Bali,daun dan sulur tanaman tropis Bali,stilasi,pola ulang himpunan,keseimbangan visual; irama repetitif; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional",motif tetap terbaca pada skala benang,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Flora berbasis daun dan sulur tanaman tropis Bali. Desain kain Endek Bali bertema flora yang terinspirasi dari daun dan sulur tanaman tropis Bali. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang himpunan, dengan keseimbangan visual, irama repetitif, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
flora/F-087-flora_47.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-087-flora_47.jpg,flora,0,782a903466a3e626fb1bd9e7b01c98e6,Motif Endek Flora berbasis bunga kamboja sebagai simbol kesucian,bunga kamboja sebagai simbol kesucian,distorsi,pola tunggal,irama repetitif; keseimbangan visual; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional",motif tetap terbaca pada skala benang,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Flora berbasis bunga kamboja sebagai simbol kesucian. Desain kain Endek Bali bertema flora yang terinspirasi dari bunga kamboja sebagai simbol kesucian. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola tunggal, dengan irama repetitif, keseimbangan visual, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
flora/F-088-flora_33.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-088-flora_33.jpg,flora,0,880f9492edb2f81cca5be6a8acee6ea6,Motif Endek Flora berbasis motif bunga lokal dengan kelopak berulang,motif bunga lokal dengan kelopak berulang,distorsi,pola ulang himpunan,klimaks visual yang jelas; proporsi seimbang; kesatuan ornamen,warna merah dan emas yang kontras,"mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk",digunakan dalam konteks budaya Bali,"Motif Endek Flora berbasis motif bunga lokal dengan kelopak berulang. Desain kain Endek Bali bertema flora yang terinspirasi dari motif bunga lokal dengan kelopak berulang. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola ulang himpunan, dengan klimaks visual yang jelas, proporsi seimbang, dan kesatuan ornamen. Pewarnaan memakai warna merah dan emas yang kontras. Desain harus mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
flora/F-089-flora_79.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-089-flora_79.jpg,flora,0,6fe5c653db1b03193ad494f5f81a7098,Motif Endek Flora berbasis bunga teratai sebagai simbol keindahan dan keseimbangan,bunga teratai sebagai simbol keindahan dan keseimbangan,deformasi,pola ulang menyeluruh,proporsi seimbang; proporsi seimbang; kesatuan ornamen,warna merah dan emas yang kontras,struktur ornamen tidak terlalu rapat sehingga dapat diendekkan,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Flora berbasis bunga teratai sebagai simbol keindahan dan keseimbangan. Desain kain Endek Bali bertema flora yang terinspirasi dari bunga teratai sebagai simbol keindahan dan keseimbangan. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang menyeluruh, dengan proporsi seimbang, proporsi seimbang, dan kesatuan ornamen. Pewarnaan memakai warna merah dan emas yang kontras. Desain harus struktur ornamen tidak terlalu rapat sehingga dapat diendekkan, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
flora/F-090-flora_78.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-090-flora_78.jpg,flora,0,053278fb8573b245c48394193b0a3f7c,Motif Endek Flora berbasis bunga teratai sebagai simbol keindahan dan keseimbangan,bunga teratai sebagai simbol keindahan dan keseimbangan,stilasi,pola ulang menyeluruh,kontras bentuk dan warna; kesatuan ornamen; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional",motif tetap terbaca pada skala benang,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Flora berbasis bunga teratai sebagai simbol keindahan dan keseimbangan. Desain kain Endek Bali bertema flora yang terinspirasi dari bunga teratai sebagai simbol keindahan dan keseimbangan. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang menyeluruh, dengan kontras bentuk dan warna, kesatuan ornamen, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
flora/F-091-flora_43.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-091-flora_43.jpg,flora,0,3d1bfd386d5baf2fd3642ef2c7891015,Motif Endek Flora berbasis daun dan sulur tanaman tropis Bali,daun dan sulur tanaman tropis Bali,stilasi,pola ulang menyeluruh,irama repetitif; klimaks visual yang jelas; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional",mempertahankan karakter tekstur tenun ikat tradisional,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Flora berbasis daun dan sulur tanaman tropis Bali. Desain kain Endek Bali bertema flora yang terinspirasi dari daun dan sulur tanaman tropis Bali. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang menyeluruh, dengan irama repetitif, klimaks visual yang jelas, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
flora/F-092-flora_16.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-092-flora_16.jpg,flora,0,b6e04cd67ad0b24696bfb2857cd60809,Motif Endek Flora berbasis bunga kamboja sebagai simbol kesucian,bunga kamboja sebagai simbol kesucian,deformasi,pola tunggal,kesatuan ornamen; irama repetitif; kesatuan ornamen,warna hijau dan kuning yang harmonis,mempertahankan karakter tekstur tenun ikat tradisional,digunakan dalam konteks budaya Bali,"Motif Endek Flora berbasis bunga kamboja sebagai simbol kesucian. Desain kain Endek Bali bertema flora yang terinspirasi dari bunga kamboja sebagai simbol kesucian. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola tunggal, dengan kesatuan ornamen, irama repetitif, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
flora/F-093-flora_64.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-093-flora_64.jpg,flora,0,8a37894814fd93afea7403f61c5d8f3c,Motif Endek Flora berbasis motif bunga lokal dengan kelopak berulang,motif bunga lokal dengan kelopak berulang,deformasi,pola ulang menyeluruh,klimaks visual yang jelas; kontras bentuk dan warna; kesatuan ornamen,warna cerah khas kain upacara Bali,"mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk","mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Flora berbasis motif bunga lokal dengan kelopak berulang. Desain kain Endek Bali bertema flora yang terinspirasi dari motif bunga lokal dengan kelopak berulang. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang menyeluruh, dengan klimaks visual yang jelas, kontras bentuk dan warna, dan kesatuan ornamen. Pewarnaan memakai warna cerah khas kain upacara Bali. Desain harus mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
flora/F-094-flora_53.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-094-flora_53.jpg,flora,0,0bc292e941ceb596ffe63a3be9f16fb6,Motif Endek Flora berbasis bunga kamboja sebagai simbol kesucian,bunga kamboja sebagai simbol kesucian,deformasi,pola tunggal,proporsi seimbang; irama repetitif; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",mempertahankan karakter tekstur tenun ikat tradisional,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Flora berbasis bunga kamboja sebagai simbol kesucian. Desain kain Endek Bali bertema flora yang terinspirasi dari bunga kamboja sebagai simbol kesucian. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola tunggal, dengan proporsi seimbang, irama repetitif, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
flora/F-095-flora_35.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\flora\F-095-flora_35.jpg,flora,0,0e290ab52334ca24a1d5927d541088f9,Motif Endek Flora berbasis motif bunga lokal dengan kelopak berulang,motif bunga lokal dengan kelopak berulang,distorsi,pola ulang himpunan,proporsi seimbang; klimaks visual yang jelas; kesatuan ornamen,warna cerah khas kain upacara Bali,layak diterapkan pada proses ikat tenun Endek,menjaga kesakralan dan kepantasan motif,"Motif Endek Flora berbasis motif bunga lokal dengan kelopak berulang. Desain kain Endek Bali bertema flora yang terinspirasi dari motif bunga lokal dengan kelopak berulang. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola ulang himpunan, dengan proporsi seimbang, klimaks visual yang jelas, dan kesatuan ornamen. Pewarnaan memakai warna cerah khas kain upacara Bali. Desain harus layak diterapkan pada proses ikat tenun Endek, tetap mempertahankan tekstur tenun ikat tradisional, dan menjaga kesakralan dan kepantasan motif."
